NDB_No,Nutr_No,DataSrc_ID,FoodNo,Food_Detail_Desc,Nutr_Val,Std_Dev,Num_Data_Pts,Sam Hand_Rtg,AnalMeth_Rtg,SampPlan_Rtg,AnalQC_Rtg,NumSamp_QC,CC
99030,711,5,3,"Soy Beans, Intermediate maturing, 1990/1991, Brazil",83.5,,1,14,3.5,2,0,1,D
99030,713,5,3,"Soy Beans, Intermediate maturing, 1990/1991, Brazil",93.391,,1,14,3.5,2,0,1,D
99030,710,5,4,"Soy Beans, Intermediate maturing, 1991/1992, Brazil",14.257,,1,14,3.5,2,0,1,D
99030,711,5,4,"Soy Beans, Intermediate maturing, 1991/1992, Brazil",28.281,,1,14,3.5,2,0,1,D
99030,713,5,4,"Soy Beans, Intermediate maturing, 1991/1992, Brazil",42.538,,1,14,3.5,2,0,1,D
99030,710,5,5,"Soy Beans, Late maturing, 1990/1991, Brazil, Ave 9 cultivars",30.48,,9,14,3.5,2,0,16,C
99030,711,5,5,"Soy Beans, Late maturing, 1990/1991, Brazil, Ave 9 cultivars",110.981,,9,14,3.5,2,0,16,C
99030,713,5,5,"Soy Beans, Late maturing, 1990/1991, Brazil, Ave 9 cultivars",141.461,,9,14,3.5,2,0,16,C
99030,710,5,6,"Soy Beans, Late maturing, 1991/1992, Brazil, Ave of 9 cultivars",24.234,,9,14,3.5,2,0,16,C
99030,711,5,6,"Soy Beans, Late maturing, 1991/1992, Brazil, Ave of 9 cultivars",50.481,,9,14,3.5,2,0,16,C
99030,713,5,6,"Soy Beans, Late maturing, 1991/1992, Brazil, Ave of 9 cultivars",74.715,,9,14,3.5,2,0,16,C
99030,710,27,1,"Soybeans, var. BRS212, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",47.97,,1,17,8.75,2,0,1,C
99030,711,27,1,"Soybeans, var. BRS212, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",74.24,,1,17,8.75,2,0,1,C
99030,712,27,1,"Soybeans, var. BRS212, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",11.79,,1,17,8.75,2,0,1,C
99030,713,27,1,"Soybeans, var. BRS212, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",134,,1,17,8.75,2,0,1,C
99030,710,27,2,"Soybeans, var. BRS213, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",52.92,,1,17,8.75,2,0,1,C
99030,711,27,2,"Soybeans, var. BRS213, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",63.93,,1,17,8.75,2,0,1,C
99030,712,27,2,"Soybeans, var. BRS213, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",14.14,,1,17,8.75,2,0,1,C
99030,713,27,2,"Soybeans, var. BRS213, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",130.99,,1,17,8.75,2,0,1,C
99030,710,27,3,"Soybeans, var. BRS214, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",38.33,,1,17,8.75,2,0,1,C
99030,711,27,3,"Soybeans, var. BRS214, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",33.24,,1,17,8.75,2,0,1,C
99030,712,27,3,"Soybeans, var. BRS214, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",13.43,,1,17,8.75,2,0,1,C
99030,713,27,3,"Soybeans, var. BRS214, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",85,,1,17,8.75,2,0,1,C
99030,710,27,4,"Soybeans, var. BRS215, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",55.02,,1,17,8.75,2,0,1,C
99030,711,27,4,"Soybeans, var. BRS215, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",62.36,,1,17,8.75,2,0,1,C
99030,712,27,4,"Soybeans, var. BRS215, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",13.62,,1,17,8.75,2,0,1,C
99030,713,27,4,"Soybeans, var. BRS215, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",131,,1,17,8.75,2,0,1,C
99030,710,27,5,"Soybeans, var. BRS216, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",46.86,,1,17,8.75,2,0,1,C
99030,711,27,5,"Soybeans, var. BRS216, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",54.17,,1,17,8.75,2,0,1,C
99030,712,27,5,"Soybeans, var. BRS216, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",14.85,,1,17,8.75,2,0,1,C
99030,713,27,5,"Soybeans, var. BRS216, developed by EMBRAPA and harvested at Ponta Grossa (2003), Parana, Brazil",115.88,,1,17,8.75,2,0,1,C
99030,710,27,6,"Soybeans, var. BRS155, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",87.42,,1,17,8.75,2,0,1,C
99030,711,27,6,"Soybeans, var. BRS155, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",80.09,,1,17,8.75,2,0,1,C
99030,712,27,6,"Soybeans, var. BRS155, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",20.49,,1,17,8.75,2,0,1,C
99030,713,27,6,"Soybeans, var. BRS155, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",188,,1,17,8.75,2,0,1,C
99030,710,27,7,"Soybeans, var. BRS156, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",43.51,,1,17,8.75,2,0,1,C
99030,711,27,7,"Soybeans, var. BRS156, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",55.48,,1,17,8.75,2,0,1,C
99030,712,27,7,"Soybeans, var. BRS156, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",14.01,,1,17,8.75,2,0,1,C
99030,713,27,7,"Soybeans, var. BRS156, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",113,,1,17,8.75,2,0,1,C
99030,710,27,8,"Soybeans, var. BRS183, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",39.9,,1,17,8.75,2,0,1,C
99030,711,27,8,"Soybeans, var. BRS183, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",52.92,,1,17,8.75,2,0,1,C
99030,712,27,8,"Soybeans, var. BRS183, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",12.18,,1,17,8.75,2,0,1,C
99030,713,27,8,"Soybeans, var. BRS183, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",105,,1,17,8.75,2,0,1,C
99030,710,27,9,"Soybeans, var. BRS184, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",46.14,,1,17,8.75,2,0,1,C
99030,711,27,9,"Soybeans, var. BRS184, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",56,,1,17,8.75,2,0,1,C
99030,712,27,9,"Soybeans, var. BRS184, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",9.86,,1,17,8.75,2,0,1,C
99030,713,27,9,"Soybeans, var. BRS184, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",112,,1,17,8.75,2,0,1,C
99030,710,27,10,"Soybeans, var. BRS185, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",56.96,,1,17,8.75,2,0,1,C
99030,711,27,10,"Soybeans, var. BRS185, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",57.22,,1,17,8.75,2,0,1,C
99030,712,27,10,"Soybeans, var. BRS185, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",13.82,,1,17,8.75,2,0,1,C
99030,713,27,10,"Soybeans, var. BRS185, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",128,,1,17,8.75,2,0,1,C
99030,710,27,11,"Soybeans, var. BRS230, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",20.18,,1,17,8.75,2,0,1,C
99030,711,27,11,"Soybeans, var. BRS230, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",32.26,,1,17,8.75,2,0,1,C
99030,712,27,11,"Soybeans, var. BRS230, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",4.56,,1,17,8.75,2,0,1,C
99030,713,27,11,"Soybeans, var. BRS230, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",57,,1,17,8.75,2,0,1,C
99030,710,27,12,"Soybeans, var. BRS231, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",64.8,,1,17,8.75,2,0,1,C
99030,711,27,12,"Soybeans, var. BRS231, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",57.13,,1,17,8.75,2,0,1,C
99030,712,27,12,"Soybeans, var. BRS231, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",15.07,,1,17,8.75,2,0,1,C
99030,713,27,12,"Soybeans, var. BRS231, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",137,,1,17,8.75,2,0,1,C
99030,710,27,13,"Soybeans, var. BRS233, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",44.33,,1,17,8.75,2,0,1,C
99030,711,27,13,"Soybeans, var. BRS233, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",70.07,,1,17,8.75,2,0,1,C
99030,712,27,13,"Soybeans, var. BRS233, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",15.6,,1,17,8.75,2,0,1,C
99030,713,27,13,"Soybeans, var. BRS233, developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",130,,1,17,8.75,2,0,1,C
99030,710,27,14,"Soybeans, var. BRM52273 (strain), developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",21.15,,1,17,8.75,2,0,1,C
99030,711,27,14,"Soybeans, var. BRM52273 (strain), developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",25.88,,1,17,8.75,2,0,1,C
99030,712,27,14,"Soybeans, var. BRM52273 (strain), developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",9.92,,1,17,8.75,2,0,1,C
99030,713,27,14,"Soybeans, var. BRM52273 (strain), developed by EMBRAPA and harvested at Ponta Grossa (2003),Parana, Brazil",56.95,,1,17,8.75,2,0,1,C
99040,710,24,6,"Soy beans, fresh-frozen, boiled, Taiwan, Shirakikku Co.",28.21,,1,15,13.85,2,0,1,C
99040,711,24,6,"Soy beans, fresh-frozen, boiled, Taiwan, Shirakikku Co.",31.54,,1,15,13.85,2,0,1,C
99040,713,24,6,"Soy beans, fresh-frozen, boiled, Taiwan, Shirakikku Co.",59.75,,1,15,13.85,2,0,1,C
99040,710,33,1,"Soybeans, cv. Porto, obtained from a local seed farm, Pingtung, Taiwan",3.31,,3,12,4.25,2,0,6,D
99040,711,33,1,"Soybeans, cv. Porto, obtained from a local seed farm, Pingtung, Taiwan",5.56,,3,12,4.25,2,0,6,D
99040,712,33,1,"Soybeans, cv. Porto, obtained from a local seed farm, Pingtung, Taiwan",1.17,,3,12,4.25,2,0,6,D
99040,713,33,1,"Soybeans, cv. Porto, obtained from a local seed farm, Pingtung, Taiwan",10.04,,3,12,4.25,2,0,6,D
99040,710,39,1,"Soybeans, raw, Ohio FG1 cultivar, obtained from a local agency, Taipei, Taiwan",43.46,,1,12,4.5,2,0,1,D
99040,711,39,1,"Soybeans, raw, Ohio FG1 cultivar, obtained from a local agency, Taipei, Taiwan",65.55,,1,12,4.5,2,0,1,D
99040,713,39,1,"Soybeans, raw, Ohio FG1 cultivar, obtained from a local agency, Taipei, Taiwan",109.01,,1,12,4.5,2,0,1,D
99040,710,52,1,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",42.71,,3,17,11.75,2,0,6,C
99040,711,52,1,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",62.87,,3,17,11.75,2,0,6,C
99040,712,52,1,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",13.96,,3,17,11.75,2,0,6,C
99040,713,52,1,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",119.54,,3,17,11.75,2,0,6,C
99040,710,52,2,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",15.47,,3,17,11.75,2,0,6,C
99040,711,52,2,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",56.36,,3,17,11.75,2,0,6,C
99040,712,52,2,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",18.08,,3,17,11.75,2,0,6,C
99040,713,52,2,"Black soybeans cv TN3, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",89.9,,3,17,11.75,2,0,6,C
99040,710,52,3,"Black soybeans cv BM, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",32.06,,3,17,11.75,2,0,6,C
99040,711,52,3,"Black soybeans cv BM, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",53.41,,3,17,11.75,2,0,6,C
99040,712,52,3,"Black soybeans cv BM, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",6.82,,3,17,11.75,2,0,6,C
99040,713,52,3,"Black soybeans cv BM, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",92.29,,3,17,11.75,2,0,6,C
99040,710,52,4,"Black soybeans cv WY, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",10.03,,3,17,11.75,2,0,6,C
99040,711,52,4,"Black soybeans cv WY, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",61.63,,3,17,11.75,2,0,6,C
99040,712,52,4,"Black soybeans cv WY, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",24.75,,3,17,11.75,2,0,6,C
99040,713,52,4,"Black soybeans cv WY, provided by Tainan District Agricultural Research and Extension Stations, Taiwan",96.4,,3,17,11.75,2,0,6,C
99040,710,52,5,"Soybeans, Glycine max L. cv KS1, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",117.29,,3,17,11.75,2,0,6,C
99040,711,52,5,"Soybeans, Glycine max L. cv KS1, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",75.13,,3,17,11.75,2,0,6,C
99040,712,52,5,"Soybeans, Glycine max L. cv KS1, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",14.62,,3,17,11.75,2,0,6,C
99040,713,52,5,"Soybeans, Glycine max L. cv KS1, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",207.04,,3,17,11.75,2,0,6,C
99040,710,52,6,"Soybeans, Glycine max L. cv KS2, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",65.23,,3,17,11.75,2,0,6,C
99040,711,52,6,"Soybeans, Glycine max L. cv KS2, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",110.92,,3,17,11.75,2,0,6,C
99040,712,52,6,"Soybeans, Glycine max L. cv KS2, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",10.3,,3,17,11.75,2,0,6,C
99040,713,52,6,"Soybeans, Glycine max L. cv KS2, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",186.45,,3,17,11.75,2,0,6,C
99040,710,52,7,"Soybeans, Glycine max L. cv KS8, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",40.87,,3,17,11.75,2,0,6,C
99040,711,52,7,"Soybeans, Glycine max L. cv KS8, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",46.73,,3,17,11.75,2,0,6,C
99040,712,52,7,"Soybeans, Glycine max L. cv KS8, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",7.4,,3,17,11.75,2,0,6,C
99040,713,52,7,"Soybeans, Glycine max L. cv KS8, provided by Kaohsiung District Agricultural Research and Extension Stations, Taiwan",95,,3,17,11.75,2,0,6,C
99040,710,98,1,"Soybeans, yellow, cv Kaohsiung 10, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",94.75,,1,12,4.25,2,0,1,D
99040,711,98,1,"Soybeans, yellow, cv Kaohsiung 10, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",83.55,,1,12,4.25,2,0,1,D
99040,712,98,1,"Soybeans, yellow, cv Kaohsiung 10, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",18.3,,1,12,4.25,2,0,1,D
99040,713,98,1,"Soybeans, yellow, cv Kaohsiung 10, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",196.6,,1,12,4.25,2,0,1,D
99040,710,98,2,"Soybeans, yellow, cv Tainan1, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",40.56,,1,12,4.25,2,0,1,D
99040,711,98,2,"Soybeans, yellow, cv Tainan1, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",34.61,,1,12,4.25,2,0,1,D
99040,712,98,2,"Soybeans, yellow, cv Tainan1, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",9.3,,1,12,4.25,2,0,1,D
99040,713,98,2,"Soybeans, yellow, cv Tainan1, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",84.46,,1,12,4.25,2,0,1,D
99040,710,98,3,"Soybeans, yellow, cv Tainan 4, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",34.87,,1,12,4.25,2,0,1,D
99040,711,98,3,"Soybeans, yellow, cv Tainan 4, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",28.2,,1,12,4.25,2,0,1,D
99040,712,98,3,"Soybeans, yellow, cv Tainan 4, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",20.04,,1,12,4.25,2,0,1,D
99040,713,98,3,"Soybeans, yellow, cv Tainan 4, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",83.12,,1,12,4.25,2,0,1,D
99040,710,98,4,"Soybeans, black, commercial, purchased from traditional market, Taiwan ",46.76,,1,12,4.25,2,0,1,D
99040,711,98,4,"Soybeans, black, commercial, purchased from traditional market, Taiwan ",30.72,,1,12,4.25,2,0,1,D
99040,712,98,4,"Soybeans, black, commercial, purchased from traditional market, Taiwan ",17.35,,1,12,4.25,2,0,1,D
99040,713,98,4,"Soybeans, black, commercial, purchased from traditional market, Taiwan ",94.83,,1,12,4.25,2,0,1,D
99040,710,98,5,"Soybeans, black, cv Tainan 5, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",11.5,,1,12,4.25,2,0,1,D
99040,711,98,5,"Soybeans, black, cv Tainan 5, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",15.8,,1,12,4.25,2,0,1,D
99040,712,98,5,"Soybeans, black, cv Tainan 5, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",5.46,,1,12,4.25,2,0,1,D
99040,713,98,5,"Soybeans, black, cv Tainan 5, provided by Tainan district Agriculture Research and Extrusion Station, Taiwan ",32.77,,1,12,4.25,2,0,1,D
99092,710,24,2,"Soy beans, dry, Japan, Savings Co., Japan",100.65,,1,15,13.85,2,0,1,C
99092,711,24,2,"Soy beans, dry, Japan, Savings Co., Japan",138.24,,1,15,13.85,2,0,1,C
99092,713,24,2,"Soy beans, dry, Japan, Savings Co., Japan",238.89,,1,15,13.85,2,0,1,C
99092,711,25,1,"Soy beans, dry, Japan",13,,3,12,7.25,2,0,6,C
99092,710,61,1,"Soybeans, dried, purchased in a local market in Okayama, Japan",7.45,0.46,3,14,13.1,2,0,6,C
99092,711,61,1,"Soybeans, dried, purchased in a local market in Okayama, Japan",26.77,1.65,3,14,13.1,2,0,6,C
99092,713,61,1,"Soybeans, dried, purchased in a local market in Okayama, Japan",34.22,,3,14,13.1,2,0,6,C
99092,710,61,2,"Soybeans black, dried, purchased in a local market in Okayama, Japan",15.6,2.13,3,14,13.1,2,0,6,C
99092,711,61,2,"Soybeans black, dried, purchased in a local market in Okayama, Japan",43.55,4.35,3,14,13.1,2,0,6,C
99092,713,61,2,"Soybeans black, dried, purchased in a local market in Okayama, Japan",59.15,,3,14,13.1,2,0,6,C
99092,710,62,3,"Soya Beans, Dragon, from Japan?",47,,1,10,2.85,2,0,1,D
99092,711,62,3,"Soya Beans, Dragon, from Japan?",92,,1,10,2.85,2,0,1,D
99092,713,62,3,"Soya Beans, Dragon, from Japan?",139,,1,10,2.85,2,0,1,D
99092,710,73,1,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",72.53,3.03,3,18,9.1,2,0,6,C
99092,711,73,1,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",98.67,7.02,3,18,9.1,2,0,6,C
99092,712,73,1,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",4.94,0.57,3,18,9.1,2,0,6,C
99092,713,73,1,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",176.14,,3,18,9.1,2,0,6,C
99092,710,73,2,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",90.41,0,3,18,9.1,2,0,6,C
99092,711,73,2,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",156.7,0,3,18,9.1,2,0,6,C
99092,712,73,2,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",5.98,0,3,18,9.1,2,0,6,C
99092,713,73,2,"Soybean (Glycine max), mature, domestic, purchased in retail store in Osaka prefecture, Japan",253.09,,3,18,9.1,2,0,6,C
99092,710,73,8,"Black soybean, domestic, (Glycine max), mature, from Japan",38.2,7.51,3,18,7.1,2,0,6,C
99092,711,73,8,"Black soybean, domestic, (Glycine max), mature, from Japan",57.03,10.95,3,18,7.1,2,0,6,C
99092,712,73,8,"Black soybean, domestic, (Glycine max), mature, from Japan",2.7,0.29,3,18,7.1,2,0,6,C
99092,713,73,8,"Black soybean, domestic, (Glycine max), mature, from Japan",97.93,,3,18,7.1,2,0,6,C
99092,710,73,10,"Green soybean, domestic, (Glycine max), mature, from Japan",46,2.12,3,18,9.1,2,0,6,C
99092,711,73,10,"Green soybean, domestic, (Glycine max), mature, from Japan",111.8,16.22,3,18,9.1,2,0,6,C
99092,712,73,10,"Green soybean, domestic, (Glycine max), mature, from Japan",3.71,0.65,3,18,9.1,2,0,6,C
99092,713,73,10,"Green soybean, domestic, (Glycine max), mature, from Japan",161.51,,3,18,9.1,2,0,6,C
99092,710,74,1,"Soybeans, Tsurunoko, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",113.8,,3,18,11.1,2,0,6,C
99092,711,74,1,"Soybeans, Tsurunoko, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",89.4,,3,18,11.1,2,0,6,C
99092,712,74,1,"Soybeans, Tsurunoko, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",4.43,,3,18,11.1,2,0,6,C
99092,713,74,1,"Soybeans, Tsurunoko, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",207.63,,3,18,11.1,2,0,6,C
99092,710,74,8,"Soybeans, black, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",45.2,,3,18,11.1,2,0,6,C
99092,711,74,8,"Soybeans, black, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",83.1,,3,18,11.1,2,0,6,C
99092,712,74,8,"Soybeans, black, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",3.67,,3,18,11.1,2,0,6,C
99092,713,74,8,"Soybeans, black, harvested domestically in 1997 in Japan, purchased in Hyogo or Osaka prefecture in Japan",131.97,,3,18,11.1,2,0,6,C
99092,710,96,13,"Soy beans, Japanese, Keburi, 1991",39.5,,3,12,7.25,2,0,6,C
99092,711,96,13,"Soy beans, Japanese, Keburi, 1991",76.5,,3,12,7.25,2,0,6,C
99092,712,96,13,"Soy beans, Japanese, Keburi, 1991",15.6,,3,12,7.25,2,0,6,C
99092,713,96,13,"Soy beans, Japanese, Keburi, 1991",131.6,,3,12,7.25,2,0,6,C
99092,710,96,14,"Soy beans, Japanese, Keburi, 1992",22.2,,3,12,7.25,2,0,6,C
99092,711,96,14,"Soy beans, Japanese, Keburi, 1992",44.3,,3,12,7.25,2,0,6,C
99092,712,96,14,"Soy beans, Japanese, Keburi, 1992",10.7,,3,12,7.25,2,0,6,C
99092,713,96,14,"Soy beans, Japanese, Keburi, 1992",77.2,,3,12,7.25,2,0,6,C
99092,710,96,15,"Soy beans, Japanese, Kuro Diazu, 1991",23.4,,3,12,7.25,2,0,6,C
99092,711,96,15,"Soy beans, Japanese, Kuro Diazu, 1991",73.8,,3,12,7.25,2,0,6,C
99092,712,96,15,"Soy beans, Japanese, Kuro Diazu, 1991",12.4,,3,12,7.25,2,0,6,C
99092,713,96,15,"Soy beans, Japanese, Kuro Diazu, 1991",109.6,,3,12,7.25,2,0,6,C
99092,710,96,16,"Soy beans, Japanese, Kuro Diazu, 1992",13.4,,3,12,7.25,2,0,6,C
99092,711,96,16,"Soy beans, Japanese, Kuro Diazu, 1992",46.3,,3,12,7.25,2,0,6,C
99092,712,96,16,"Soy beans, Japanese, Kuro Diazu, 1992",9.1,,3,12,7.25,2,0,6,C
99092,713,96,16,"Soy beans, Japanese, Kuro Diazu, 1992",68.8,,3,12,7.25,2,0,6,C
99092,710,96,17,"Soy beans, Japanese, Raiden, 1991",27.1,,3,12,7.25,2,0,6,C
99092,711,96,17,"Soy beans, Japanese, Raiden, 1991",78.2,,3,12,7.25,2,0,6,C
99092,712,96,17,"Soy beans, Japanese, Raiden, 1991",20.4,,3,12,7.25,2,0,6,C
99092,713,96,17,"Soy beans, Japanese, Raiden, 1991",125.7,,3,12,7.25,2,0,6,C
99092,710,96,18,"Soy beans, Japanese, Raiden, 1992",15.4,,3,12,7.25,2,0,6,C
99092,711,96,18,"Soy beans, Japanese, Raiden, 1992",47.9,,3,12,7.25,2,0,6,C
99092,712,96,18,"Soy beans, Japanese, Raiden, 1992",14.5,,3,12,7.25,2,0,6,C
99092,713,96,18,"Soy beans, Japanese, Raiden, 1992",77.8,,3,12,7.25,2,0,6,C
99092,710,102,1,"Soybeans, Tohoku-126, high isoflavones, produced in Fukushima prefecture, Japan",112.79,,1,15,3.25,2,0,1,D
99092,711,102,1,"Soybeans, Tohoku-126, high isoflavones, produced in Fukushima prefecture, Japan",130.46,,1,15,3.25,2,0,1,D
99092,713,102,1,"Soybeans, Tohoku-126, high isoflavones, produced in Fukushima prefecture, Japan",243.25,,1,15,3.25,2,0,1,D
99092,710,102,2,"Soybeans, Tohoku-135, lipooxygenase-deleted, produced in Fukushima prefecture, Japan",96.13,,1,15,3.25,2,0,1,D
99092,711,102,2,"Soybeans, Tohoku-135, lipooxygenase-deleted, produced in Fukushima prefecture, Japan",102,,1,15,3.25,2,0,1,D
99092,713,102,2,"Soybeans, Tohoku-135, lipooxygenase-deleted, produced in Fukushima prefecture, Japan",198.13,,1,15,3.25,2,0,1,D
99092,710,102,3,"Soybeans, Suzuyutaka, produced in Fukushima prefecture, Japan",59.02,,1,15,3.25,2,0,1,D
99092,711,102,3,"Soybeans, Suzuyutaka, produced in Fukushima prefecture, Japan",84.14,,1,15,3.25,2,0,1,D
99092,713,102,3,"Soybeans, Suzuyutaka, produced in Fukushima prefecture, Japan",143.15,,1,15,3.25,2,0,1,D
99092,710,102,4,"Soybeans, Tohoku-139, low-allergen, produced in Fukushima prefecture, Japan",50.39,,1,15,3.25,2,0,1,D
