NDB_No	Nutr_No	Isfl_Val (mg Per 100g)	SD	n	Min	Max	CC	DataSrc_ID
11304	711	0.001428571	0.003595159	7	0	0.01	B	50,73
11304	712	0	0	6	0	0	B	73
11304	713	0.001428571	0.003595159	7	0	0.01	B	50,73
11304	714	0	0	6	0	0		73
11304	715	0	0	6	0	0		73
11304	716	0	0	6	0	0		73
11305	710	0		1	0	0	B	50
11305	711	0		1	0	0	B	50
11305	713	0		1	0	0	B	50
11306	710	0		1	0	0	B	50
11306	711	0		1	0	0	B	50
11306	713	0		1	0	0	B	50
11312	710	0		1	0	0	B	50
11312	711	0.01		1	0.01	0.01	B	50
11312	713	0.01		1	0.01	0.01	B	50
11313	710	0		1	0	0	B	50
11313	711	0		1	0	0	B	50
11313	713	0		1	0	0	B	50
11333	710	0	0	2	0	0	C	31,50
11333	711	0	0	2	0	0	C	31,50
11333	713	0	0	2	0	0	C	31,50
11352	710	0	0	2	0	0	C	31,50
11352	711	0	0	2	0	0	C	31,50
11352	713	0	0	2	0	0	C	31,50
11355	710	0		1	0	0	B	50
11355	711	0		1	0	0	B	50
11355	713	0		1	0	0	B	50
11358	710	0		1	0	0	B	50
11358	711	0		1	0	0	B	50
11360	710	0	0	2	0	0	C	31,89
11360	711	0	0	2	0	0	C	31,89
11360	712	0		1	0	0	C	89
11360	713	0	0	2	0	0	C	31,89
11360	715	0.0003		1	0.0003	0.0003		89
11360	716	0.0001		1	0.0001	0.0001		89
11365	710	0		1	0	0	B	50
11365	711	0		1	0	0	B	50
11365	713	0		1	0	0	B	50
11367	710	0		1	0	0	D	89
11367	711	0		1	0	0	D	89
11367	712	0		1	0	0	D	89
11367	713	0		1	0	0	D	89
11367	715	0.0001		1	0.0001	0.0001		89
11367	716	0		1	0	0		89
11422	710	0		1	0	0	B	50
11422	711	0		1	0	0	B	50
11422	713	0		1	0	0	B	50
11423	710	0		1	0	0	D	89
11423	711	0		1	0	0	D	89
11423	712	0		1	0	0	D	89
11423	713	0		1	0	0	D	89
11423	715	0		1	0	0		89
11423	716	0		1	0	0		89
11429	710	0		1	0	0	B	50
11429	711	0		1	0	0	B	50
11429	713	0		1	0	0	B	50
11435	710	0		1	0	0	B	50
11435	711	0		1	0	0	B	50
11435	713	0		1	0	0	B	50
11436	710	0		1	0	0	B	50
11436	711	0		1	0	0	B	50
11436	713	0		1	0	0	B	50
11450	710	20.33974589	12.79854002	35	0.006106	54.9	B	2,24,34,68,73,87,100
11450	711	22.57039286	16.91789833	35	0.04375	62.07	B	2,24,34,68,73,87,100
11450	712	7.566428571	4.70143291	28	0	22.6	B	2,68,73,87,100
11450	713	48.95099589	30.32225858	35	0.049856	120.94	B	2,24,34,68,73,87,100
11450	714	0	0	8	0	0		2,24,73
11450	715	0	0	8	0	0		2,24,73
11450	716	0	0	8	0	0		2,24,73
11451	710	7.4125	0.342326598	4	6.85	7.6	C	22,24
11451	711	7.06	0.073029674	4	6.94	7.1	C	22,24
11451	712	4.6	0	3	4.6	4.6	C	22
11451	713	17.9225	2.51495941	4	13.79	19.3	C	22,24
11451	714	0		1	0	0		24
11451	715	0		1	0	0		24
11451	716	0		1	0	0		24
11452	710	12.86269841	8.045854325	63	0	47.65	B	9,23,31,52,64,73,78,89,97
11452	711	18.76506349	11.21903202	63	0	60.03	B	9,23,31,52,64,73,78,89,97
11452	712	2.876938776	1.594227857	49	0	8.41	B	52,73,89
11452	713	34.39401613	19.8125297	62	0	107.12	B	9,23,31,52,64,73,89,97
11452	714	0	0	12	0	0		31,64,73
11452	715	0.031116667	0.076219956	10	0	0.1867		31,73,89,97
11452	716	0.340893333	0.346402723	10	0	0.9196		31,73,89,97
11453	710	5	0	2	5	5	C	22
11453	711	6.7	0	2	6.7	6.7	C	22
11453	712	0.8	0	2	0.8	0.8	C	22
11453	713	12.5	0	2	12.5	12.5	C	22
11457	710	0	0	3	0	0	C	31,50,89
11457	711	0	0	3	0	0	C	31,50,89
11457	712	0		1	0	0	C	89
11457	713	0	0	3	0	0	C	31,50,89
11457	715	0.0001		1	0.0001	0.0001		89
11457	716	0		1	0	0		89
11458	710	0	0	2	0	0	C	50,89
11458	711	0	0	2	0	0	C	50,89
11458	712	0		1	0	0	C	89
11458	713	0	0	2	0	0	C	50,89
11458	715	0.0001		1	0.0001	0.0001		89
11458	716	0		1	0	0		89
11468	715	0.0001		1	0.0001	0.0001		89
11468	716	0		1	0	0		89
11477	710	0	0	2	0	0	B	50
11477	711	0	0	2	0	0	B	50
11477	713	0	0	2	0	0	B	50
11478	710	0	0	2	0	0	B	50
11478	711	0	0	2	0	0	B	50
11478	713	0	0	2	0	0	B	50
11486	710	0		1	0	0	D	89
11486	711	0		1	0	0	D	89
11486	712	0		1	0	0	D	89
11486	713	0		1	0	0	D	89
11507	710	0	0	2	0	0	C	31,50
11507	711	0.01	0.014142136	2	0	0.02	C	31,50
11507	713	0.01	0.014142136	2	0	0.02	C	31,50
11507	714	0		1	0	0		31
11507	715	0		1	0	0		31
11507	716	0		1	0	0		31
11510	710	0	0	2	0	0	C	50,89
11510	711	0	0	2	0	0	C	50,89
11510	712	0		1	0	0	C	89
11510	713	0	0	2	0	0	C	50,89,
11510	715	0.0001		1	0.0001	0.0001		89
11510	716	0		1	0	0		89
11529	710	0	0	3	0	0	C	31,50,89
11529	711	0	0	3	0	0	C	31,50,89
11529	712	0		1	0	0	C	89
11529	713	0	0	3	0	0	C	31,50,89
11529	715	0.0001		1	0.0001	0.0001		89
11529	716	0		1	0	0		89
11564	710	0	0	2	0	0	C	31,50
11564	711	0	0	2	0	0	C	31,50
11564	713	0	0	2	0	0	C	31,50
11565	710	0		1	0	0	B	50
11565	711	0		1	0	0	B	50
11565	713	0		1	0	0	B	50
11578	710	0		1	0	0	D	89
11578	711	0.01		1	0.01	0.01	D	89
11578	712	0		1	0	0	D	89
11578	713	0.01		1	0.01	0.01	D	89
11578	715	0.0003		1	0.0003	0.0003		89
11578	716	0.0001		1	0.0001	0.0001		89
11591	710	0		1	0	0	B	50
11591	711	0		1	0	0	B	50
11591	713	0		1	0	0	B	50
11667	715	0.0007		1	0.0007	0.0007		89
11667	716	0.0001		1	0.0001	0.0001		89
11670	710	0		1	0	0	D	31
11670	711	0		1	0	0	D	31
11670	713	0		1	0	0	D	31
11697	710	0		1	0	0	B	49
11697	711	0		1	0	0	B	49
11697	713	0.01		1	0.01	0.01	B	49
11935	710	0		1	0	0	D	31
11935	711	0		1	0	0	D	31
11935	713	0		1	0	0	D	31
11957	710	0		1	0	0	B	50
11957	711	0		1	0	0	B	50
11957	713	0		1	0	0	B	50
11963	710	0		1	0	0	D	31
11963	711	0		1	0	0	D	31
11963	713	0		1	0	0	D	31
12023	710	0	0	2	0	0	C	51,89
12023	711	0	0	2	0	0	C	51,89
12023	712	0		1	0	0	C	89
12023	713	0.01	0	2	0.01	0.01	C	51,89
12023	715	0.0038		1	0.0038	0.0038		89
12023	716	0.0004		1	0.0004	0.0004		89
12036	710	0.002	0	3	0.002	0.002	C	59
12036	711	0.002	0	3	0.002	0.002	C	59
12036	713	0.004	0	3	0.004	0.004	C	59
12036	714	0.005		3	0.005	0.005		59
12036	715	0.026		3	0.026	0.026		59
12036	716	0.005		3	0.005	0.005		59
12038	710	0	0	3	0	0	C	31,51,89
12038	711	0	0	3	0	0	C	31,51,89
12038	712	0		1	0	0	C	89
12038	713	0	0	3	0	0	C	31,51,89
12038	714	0		1	0	0		31
12038	715	0.00035	0.000494975	2	0	0.0007		31.89
12038	716	5.00E-05	7.07E-05	2	0	0.0001		31.89
12061	710	0	0	2	0	0	C	51,89
12061	711	0.005	0.007071068	2	0	0.01	C	51,89
12061	712	0		1	0	0	C	89
12061	713	0.01	0.014142136	2	0	0.02	C	51,89
12061	715	0.0008		1	0.0008	0.0008		89
12061	716	0.018		1	0.018	0.018		89
12078	710	0		1	0	0	B	51
12078	711	0		1	0	0	B	51
12078	713	0		1	0	0	B	51
12087	710	0		1	0	0	D	89
12087	711	0.01		1	0.01	0.01	D	89
12087	712	0		1	0	0	D	89
12087	713	0.01		1	0.01	0.01	D	89
12087	715	0.01		1	0.01	0.01		89
12087	716	0.0004		1	0.0004	0.0004		89
12097	710	0		1	0	0	B	51
12097	711	0		1	0	0	B	51
12097	713	0.01		1	0.01	0.01	B	51
12101	710	0	0	2	0	0	C	51,89
12101	711	0.01	0.014142136	2	0	0.02	C	51,89
12101	712	0		1	0	0	C	89
12101	713	0.01	0.014142136	2	0	0.02	C	51,89
12101	715	0.0017		1	0.0017	0.0017		89
12101	716	0.0024		1	0.0024	0.0024		89
12104	710	0.01		1	0.01	0.01	B	51
12104	711	0.01		1	0.01	0.01	B	51
12104	713	0.02		1	0.02	0.02	B	51
12108	710	0		1	0	0	B	51
12108	711	0		1	0	0	B	51
12108	713	0		1	0	0	B	51
12120	710	0.005	0.007071068	2	0	0.01	C	51,89
12120	711	0.02	0	2	0.02	0.02	C	51,89
12120	712	0		1	0	0	C	89
12120	713	0.025	0.007071068	2	0.02	0.03	C	51,89
12120	715	0.0012		1	0.0012	0.0012		89
12120	716	0.0003		1	0.0003	0.0003		89
12142	710	0		1	0	0	D	89
12142	711	0		1	0	0	D	89
12142	712	0		1	0	0	D	89
12142	713	0		1	0	0	D	89
12142	715	0.0007		1	0.0007	0.0007		89
12142	716	0.0003		1	0.0003	0.0003		89
12151	710	1.875	2.55265548	2	0.07	3.68	C	29,89
12151	711	1.75	2.333452378	2	0.1	3.4	C	29,89
12151	712	0		1	0	0	C	89
12151	713	3.63	4.87903679	2	0.18	7.08	C	29,89
12151	715	0.0002		1	0.0002	0.0002		89
12151	716	0.0067		1	0.0067	0.0067		89
12155	710	0.02	0.028284271	2	0	0.04	C	51,89
12155	711	0.01	0.014142136	2	0	0.02	C	51,89
12155	712	0		1	0	0	C	89
12155	713	0.025	0.035355339	2	0	0.05	C	51,89
12155	715	0.0009		1	0.0009	0.0009		89
12155	716	0.0006		1	0.0006	0.0006		89
12220	710	0.015	0.027386128	4	0	0.06	C	59,89
12220	711	0.0425	0.077594029	4	0	0.17	C	59,89
12220	712	0.06		1	0.06	0.06	C	89
12220	713	0.0725	0.132366285	4	0	0.29	C	59,89
12220	714	0		3	0	0		59
12220	715	0.01705	0.024112341	4	0	0.0341		59,89
12220	716	0.0234	0.033092597	4	0	0.0468		59,89
14003	710	0		1	0	0	D	31
14003	711	0		1	0	0	D	31
14003	713	0		1	0	0	D	31
14006	710	0		1	0	0	C	89
14006	711	0		1	0	0	C	89
14006	712	0		1	0	0	C	89
14006	713	0		1	0	0	C	89
14006	715	0.0003		1	0.0003	0.0003		89
14006	716	0		1	0	0		89
14106	710	0		1	0	0	C	89
14106	711	0		1	0	0	C	89
14106	712	0		1	0	0	C	89
14106	713	0		1	0	0	C	89
14106	715	0.0022		1	0.0022	0.0022		89
14106	716	0.0001		1	0.0001	0.0001		89
14201	710	0		1	0	0	D	89
14201	711	0		1	0	0	D	89
14201	712	0		1	0	0	D	89
14201	713	0		1	0	0	D	89
14201	715	0.0002		1	0.0002	0.0002		89
14201	716	0		1	0	0		89
14209	710	0.025	0.035355339	2	0	0.05	C	31,89
14209	711	0.01	0.014142136	2	0	0.02	C	31,89
14209	712	0		1	0	0	C	89
14209	713	0.035	0.049497475	2	0	0.07	C	31,89
14209	714	0		1	0	0		31
14209	715	0.0001	0.000141421	2	0	0.0002		31,89
14209	716	0.025	0.035355339	2	0	0.05		31,89
14242	710	0		1	0	0	C	89
14242	711	0		1	0	0	C	89
14242	712	0		1	0	0	C	89
14242	713	0		1	0	0	C	89
14242	715	0.001		1	0.001	0.001		89
14242	716	0		1	0	0		89
14355	710	0	0	2	0	0	C	31,89
14355	711	0	0	2	0	0	C	31,89
14355	712	0		1	0	0	C	89
14355	713	0	0	2	0	0	C	31,89
14355	715	0.0001		1	0.0001	0.0001		89
14355	716	0.0002		1	0.0002	0.0002		89
14602	710	0		1	0	0	C	89
14602	711	0		1	0	0	C	89
14602	712	0		1	0	0	C	89
14602	713	0		1	0	0	C	89
14602	715	0.0121		1	0.0121	0.0121		89
14602	716	0.0001		1	0.0001	0.0001		89
15138	710	0.05	0.070710678	2	0	0.1	C	91
15138	711	0.05	0.070710678	2	0	0.1	C	91
15138	712	0	0	2	0	0	C	91
15138	713	0.1	0.141421356	2	0	0.2	C	91
15184	710	0.0375	0.074402381	8	0	0.2	B	89,91
15184	711	0.05	0.106904497	8	0	0.3	B	89,91
15184	712	0	0	8	0	0	B	89,91
15184	713	0.0875	0.17268882	8	0	0.5	B	89,91
15184	715	0.0002		1	0.0002	0.0002		89
15184	716	0		1	0	0		89
15185	710	0.116666667	0.240138849	6	0	0.6	C	91
15185	711	0.15	0.367423461	6	0	0.9	C	91
15185	712	0.016666667	0.040824829	6	0	0.1	C	91
15185	713	0.283333333	0.646271357	6	0	1.6	C	91
16001	710	0.356666667	0.155429512	9	0	0.57	B	61,73
16001	711	0.233333333	0.101159939	9	0	0.36	B	61,73
16001	712	0	0	6	0	0	C	73
16001	713	0.586666667	0.254476587	9	0	0.91	B	61,73
16001	714	0	0	6	0	0		73
16001	715	0	0	6	0	0		73
16001	716	0	0	6	0	0		73
16006	710	0	0	4	0	0	B	50,89,99
16006	711	0.005	0.005773503	4	0	0.01	B	50,89,99
16006	712	0	0	2	0	0	C	89,99
16006	713	0.005	0.005773503	4	0	0.01	B	50,89,99
16009	715	0.0005		1	0.0005	0.0005		89
16009	716	0		1	0	0		89
16014	710	0.006666667	0.011547005	3	0	0.02	C	2,24,31
16014	711	0	0	3	0	0	C	2,24,31
16014	712	0		1	0	0	C	2
16014	713	0.006666667	0.011547005	3	0	0.02	C	2,24,31
16014	714	0		1	0	0		2
16014	715	0		1	0	0		2
16014	716	0		1	0	0		2
16018	710	0		1	0	0	D	89
16018	711	0		1	0	0	D	89
16018	712	0		1	0	0	D	89
16018	713	0		1	0	0	D	89
16018	715	0.0029		1	0.0029	0.0029		89
16018	716	0		1	0	0		89
16019	710	0		1	0	0	C	2
16019	711	0		1	0	0	C	2
16019	712	0.01		1	0.01	0.01	C	2
16019	713	0.01		1	0.01	0.01	C	2
16019	714	0		1	0	0		2
16019	715	0		1	0	0		2
16019	716	0		1	0	0		2
16024	710	0	0	2	0	0	C	24,31
16024	711	0	0	2	0	0	C	24,31
16024	713	0	0	2	0	0	C	24,31
16024	714	0.6		1	0.6	0.6		24
16024	715	0		1	0	0		24
16024	716	0		1	0	0		24
16027	712	0	0	15	0	0	B	7
16027	714	0.042061538	0.137674329	25	0	0.5		57,73
16027	715	0.003346154	0.003709361	25	0	0.0109		57,73
16027	716	0.002592308	0.004143763	25	0	0.01		57,73
16028	710	0		1	0	0	C	24
16028	711	0		1	0	0	C	24
16028	713	0		1	0	0	C	24
16028	714	0.41		1	0.41	0.41		24
16028	715	0		1	0	0		24
16028	716	0		1	0	0		24
16032	710	0.0135	0.009192388	2	0.007	0.02	B	50,57
16032	711	0.01	0.014142136	2	0	0.02	B	50,57
16032	713	0.0235	0.023334524	2	0.007	0.04	B	50,57
16032	714	0.0073		3	0.0073	0.0073		57
16032	715	0		3	0	0		57
16032	716	0		3	0	0		57
16033	710	0.005	0.007071068	2	0	0.01	B	24,50
16033	711	0.005	0.007071068	2	0	0.01	B	24,50
16033	713	0.01	0.014142136	2	0	0.02	B	24,50
16034	710	0		1	0	0	D	89
16034	711	0		1	0	0	D	89
16034	712	0		1	0	0	D	89
16034	713	0		1	0	0	D	89
16034	715	0.0002		1	0.0002	0.0002		89
16034	716	0		1	0	0		89
16037	710	0.007	0.009899495	2	0	0.014	C	24,57
16037	711	0.204	0.288499567	2	0	0.408	C	24,57
16037	713	0.211	0.298399062	2	0	0.422	C	24,57
16037	714	0.0197	0.021637468	4	0.0044	0.035		24,57
16037	715	0	0	4	0	0		24,57
16037	716	0	0	4	0	0		24,57
16040	710	0		1	0	0	C	24
16040	711	0		1	0	0	C	24
16040	713	0		1	0	0	C	24
16040	714	0		1	0	0		24
16040	715	1.05		1	1.05	1.05		24
16040	716	0		1	0	0		24
16042	710	0.006666667	0.011547005	3	0	0.02	C	24,31,57
16042	711	0.172666667	0.299067439	3	0	0.518	C	24,31,57
16042	713	0.179333333	0.310614445	3	0	0.538	C	24,31,57
16042	714	0.28105	0.394494873	4	0.0021	0.56		24,57
16042	715	0.00925	0.013081475	4	0	0.0185		24,57
16042	716	1.805	2.55265548	4	0	3.61		24,57
16045	710	0	0	2	0	0	C	24,31
16045	711	0.37	0.523259018	2	0	0.74	C	24,31
16045	713	0.37	0.523259018	2	0	0.74	C	24,31
16045	714	0		1	0	0		24
16045	715	0.82		1	0.82	0.82		24
16045	716	0		1	0	0		24
16047	710	0.257142857	0.122335548	7	0	0.4	C	2,82
16047	711	0.171428571	0.071903185	7	0	0.2	C	2,82
16047	712	0		1	0	0	C	2
16047	713	0.428571429	0.188802168	7	0	0.6	C	2,82
16047	714	0		1	0	0		2
16047	715	0		1	0	0		2
16047	716	0		1	0	0		2
16049	710	0		1	0	0	C	2
16049	711	0.01		1	0.01	0.01	C	2
16049	712	0.01		1	0.01	0.01	C	2
16049	713	0.02		1	0.02	0.02	C	2
16049	714	0.01		1	0.01	0.01		2
16049	715	0		1	0	0		2
16049	716	0		1	0	0		2
16050	710	0.01		1	0.01	0.01	D	89
16050	711	0.03		1	0.03	0.03	D	89
16050	712	0		1	0	0	D	89
16050	713	0.04		1	0.04	0.04	D	89
16050	715	0.0004		1	0.0004	0.0004		89
16050	716	0.0001		1	0.0001	0.0001		89
16052	710	0.331874	1.003446329	10	0	3.27074	B	2,50,57,61,73
16052	711	0.148384615	0.521684983	13	0	1.925	B	2,25,50,57,61,73
16052	712	0.275	0.502079011	4	0	1.1	B	2,73
16052	713	0.634774	1.932929726	10	0	6.29574	B	2,50,57,61,73
16052	714	0.1205	0.227715466	6	0	0.462		2,57,73
16052	715	0.011325	0.018687496	6	0	0.039		2,57,73
16052	716	0	0	6	0	0		2,57,73
16053	710	0		1	0	0	B	50
16053	711	0		1	0	0	B	50
16053	713	0		1	0	0	B	50
16054	710	0		1	0	0	D	89
16054	711	0		1	0	0	D	89
16054	712	0		1	0	0	D	89
16054	713	0		1	0	0	D	89
16054	715	0.0001		1	0.0001	0.0001		89
16054	716	0		1	0	0		89
16056	710	0.21	0.203599716	11	0	0.65	B	2,24,31,50,57,73,76b
16056	711	0.06475	0.05	10	0	0.1375	B	2,24,31,50,57,73,76b
16056	712	0.18	0.38	5	0	0.89	B	2,73,76b
16056	713	0.3796712	0.311920723	10	0	1.059712	B	2,24,31,50,57,73
16056	714	1.538585714	1.01886872	9	0	3.08		2,24,31,57,73
16056	715	0.121042857	0.129574867	9	0	0.36		2,24,31,57,73
16056	716	0.007857143	0.018676443	9	0	0.05		2,24,31,57,73
16057	710	0		1	0	0	B	50
16057	711	0.02		1	0.02	0.02	B	50
16057	713	0.02		1	0.02	0.02	B	50
16058	710	0		1	0	0	D	89
16058	711	0		1	0	0	D	89
16058	712	0		1	0	0	D	89
16058	713	0		1	0	0	D	89
16058	715	0.0005		1	0.0005	0.0005		89
16058	716	0.0001		1	0.0001	0.0001		89
16062	710	0.0125	0.0125	4	0	0.025	C	24,31,57
16062	711	0.017	0.017	4	0	0.034	C	24,31,57
16062	713	0.0295	0.0295	4	0	0.059	C	24,31,57
16062	714	0.579233333	0.996600604	3	0	1.73		24,57
16062	715	0.001833333	0.003175426	3	0	0.0055		24,57
16062	716	0.0059	0.005237366	3	0	0.01		24,57
16069	710	0.0106325	0.02073206	9	0	0.06106	B	2,24,31,50,57,76b
16069	711	0.05215625	0.122288684	9	0	0.35625	B	2,24,31,50,57,76b
16069	712	0	0	3	0	0	C	2,76b
16069	713	0.06278875	0.142729686	8	0	0.41731	B	2,24,31,50,57
16069	714	0.004275	0.005076334	4	0	0.01		2,57
16069	715	0.00455	0.005413871	4	0	0.0107		2,57
16069	716	0.0017	0.0034	4	0	0.0068		2,57
16070	710	0	0	2	0	0	C	50,89
16070	711	0	0	2	0	0	C	50,89
16070	712	0		1	0	0	C	89
16070	713	0.005	0.007071068	2	0	0.01	C	50,89
16070	715	0.007		1	0.007	0.007		89
16070	716	0.0003		1	0.0003	0.0003		89
16071	712	0	0	21	0	0	B	73
16071	714	0.273181818	0.260595705	25	0	0.5		24,57,73
16071	715	0.322745455	0.30714472	25	0.009	0.959		24,57,73
16071	716	0.136363636	0.445651719	25	0	1.48		24,57,73
16072	710	0.013333333	0.015275252	3	0	0.03	B	24,50
16072	711	0.026666667	0.046188022	3	0	0.08	B	24,50
16072	713	0.005	0.007071068	2	0	0.01	B	24,50
16072	714	0		1	0	0		24
16072	715	0.01		1	0.01	0.01		24
16072	716	0		1	0	0		24
16074	710	0		1	0	0	C	24
16074	711	0		1	0	0	C	24
16074	713	0		1	0	0	C	24
16074	714	0.37		1	0.37	0.37		24
16074	715	0.55		1	0.55	0.55		24
16074	716	0		1	0	0		24
16076	710	0.1		1	0.1	0.1	C	2
16076	711	0.145		1	0.145	0.145	C	2
16076	712	0		1	0	0	C	2
16076	713	0.245		1	0.245	0.245	C	2
16076	714	0		1	0	0		2
16076	715	0		1	0	0		2
16076	716	0		1	0	0		2
16080	710	0.003076923	0.003217923	13	0	0.01	B	24,50,57,64,73
16080	711	0.085	0.093852722	13	0	0.365	B	24,50,57,64,73
16080	712	0	0	3	0	0	B	73
16080	713	0.088076923	0.095843602	13	0	0.375	B	24,50,57,64,73
16080	714	0.003525	0.00705	10	0	0.0141		24,57,64,73
16080	715	0.205833333	0.350038688	5	0	0.61		24,57,73
16080	716	0.003333333	0.005773503	5	0	0.01		24,57,73
16081	710	0.005	0.007071068	2	0	0.01	C	50,89
16081	711	0.005	0.007071068	2	0	0.01	C	50,89
16081	712	0		1	0	0	C	89
16081	713	0.01	0.014142136	2	0	0.02	C	50,89
16081	715	0.0005		1	0.0005	0.0005		89
16081	716	0		1	0	0		89
16083	710	0.010285714	0.008161632	7	0	0.024	B	24,57,73
16083	711	0.011142857	0.008841769	7	0	0.026	B	24,57,73
16083	712	0	0	3	0	0	C	73
16083	713	0.021428571	0.017003401	7	0	0.05	B	24,57,73
16083	714	0.023125	0.039021821	6	0	0.0811		57,73
16083	715	0.0005	0.001	6	0	0.002		57,73
16083	716	0.004875	0.005632865	6	0	0.01		57,73
16085	710	0.32	1.5	23	0	7.26	B	24,31,50,57,61,73,76b
16085	711	0.112181818	0.16	23	0	0.8	B	24,31,50,57,61,73,76b
16085	712	0	0	10	0	0	B	73,76b
16085	713	0.444818182	1.516292358	22	0	7.26	B	24,31,50,57,61,73
16085	714	0.08762	0.271395021	14	0	0.86		2,24,57,73
16085	715	0.00381	0.00617512	14	0	0.0185		2,24,57,73
16085	716	0.812	2.564257744	14	0	8.11		2,24,57,73
16086	710	0	0	2	0	0	B	50
16086	711	0.01	0	2	0.01	0.01	B	50
16086	713	0.015	0.007071068	2	0.01	0.02	B	50
16087	710	0.020555556	0.012350963	9	0.005	0.05	B	51,57
16087	711	0.244888889	0.110101426	9	0.02	0.387	B	51,57
16087	713	0.264333333	0.107961799	9	0.02	0.392	B	51,57
16087	714	0.006316667	0.001811537	6	0.0036	0.0078		57
16087	715	0.001733333	0.002869611	6	0	0.0068		57
16087	716	0.001666667	0.004082483	6	0	0.01		57
16089	710	0		1	0	0	D	89
16089	711	0		1	0	0	D	89
16089	712	0		1	0	0	D	89
16089	713	0.01		1	0.01	0.01	D	89
16089	715	0.0003		1	0.0003	0.0003		89
16089	716	0.0001		1	0.0001	0.0001		89
16090	710	0		1	0	0	B	51
16090	711	0.02		1	0.02	0.02	B	51
16090	713	0.02		1	0.02	0.02	B	51
16098	710	0	0	2	0	0	C	31,51
16098	711	0.005	0.007071068	2	0	0.01	C	31,51
16098	713	0.005	0.007071068	2	0	0.01	C	31,51
16101	710	0.018	0	3	0.018	0.018	C	57
16101	711	0.54	0	3	0.54	0.54	C	57
16101	713	0.558	0	3	0.558	0.558	C	57
16101	714	0.1034	0.106120498	3	0.0104	0.219		57
16101	715	0.015166667	0.010526791	3	0.0051	0.0261		57
16101	716	0.006666667	0.005773503	3	0	0.01		57
16104	710	2.2	0.734846923	5	1	2.8	C	89,91,95
16104	711	5.66	1.648999697	5	2.7	6.9	C	89,91,95
16104	712	1.5	1.055935604	5	0.1	2.4	C	89,91,95
16104	713	9.358	3.258149475	5	4.5	12.1	C	89,91,95
16104	715	0.0041		1	0.0041	0.0041		89
16104	716	0		1	0	0		89
16107	710	4.457142857	1.518681849	7	3.6	8	B	64,66,99
16107	711	9.228571429	1.496958367	7	8.3	12.5	B	64,66,99
16107	712	2.3	0.707106781	2	1.8	2.8	C	66,99
16107	713	14.34285714	4.016776045	7	11.9	23.3	B	64,66,99
16107	714	0		5	0	0		64
16108	710	62.9042522	19.89040024	951	2.64	191.43	B	2,4,6,8,11,15,21,22,23,24,26,31,32,34,36,42,44,45,47,50,52,53,57,60,64,73,74,78,88,90,94,95,96,98,99,100
16108	711	81.35397476	22.63257948	951	5.56	276.21	B	2,4,6,8,11,15,21,22,23,24,26,31,32,34,36,42,44,45,47,50,52,53,57,60,64,73,74,78,88,90,94,95,96,98,99,100
16108	712	15.28592748	7.580764735	717	0	121.69	B	2,4,6,11,15,22,23,26,32,36,42,44,47,52,53,60,73,74,90,94,95,96,98,99,100
16108	713	155.7621198	43.23213307	950	10.04	440.72	B	2,4,6,8,11,15,21,22,23,24,26,31,32,34,36,42,44,45,47,50,52,53,57,60,64,73,74,88,90,94,95,96,98,99,100
16108	714	0.003308333	0.006103272	25	0	0.015		2,24,31,57,64,73,88
16108	715	8.458606667	14.55174185	46	0	39.4		2,24,31,44,57,73
16108	716	0.018681818	0.055440109	20	0	0.1854		2,24,31,57,73,88
16109	710	30.76497786	10.63852155	28	9.65646	64.9	B	8,22,24,50,74,89,90
16109	711	31.26071429	8.834313284	28	4.1	54.1	B	8,22,24,50,74,89,90
16109	712	3.75173913	1.53467284	23	0.85	9.2	B	22,74,89,90
16109	713	65.10747786	19.56608992	28	22.65646	128.2	B	8,22,24,50,74,89,90
16109	714	0		1	0	0		24
16109	715	0.0026	0.003676955	2	0	0.0052		24,89
16109	716	0.00075	0.00106066	2	0	0.0015		24,89
16111	710	62.137375	28.03506362	16	0.536	97	B	13,22,23,24,68,74,89,95
16111	711	75.77832	25.1761636	25	1.103	110.55	B	13,14,22,23,24,25,68,74,89,95
16111	712	13.325	8.685777298	12	0	30.7	B	22,23,68,74,89,95
16111	713	148.496625	63.11536346	16	1.659	201.9	B	13,22,23,24,68,74,89,95
16111	714	0		1	0	0		24
16111	715	0.0308	0.043557778	2	0	0.0616		24,89
16111	716	0.01855	0.026233662	2	0	0.0371		24,89
16112	710	16.426895	7.692803909	72	1.81	47.12	B	8,13,22,55,61,66,74,89,90,95,102
16112	711	23.2365	8.370644734	78	1.45	52.4	B	8,13,22,25,55,61,66,74,89,90,95,102
16112	712	3.003902439	0.813436689	41	0.8	5.34	B	22,66,74,89,90,95
16112	713	41.44782556	16.1655412	72	3.26	99.52	B	8,13,22,55,61,66,74,89,90,95,102
16112	715	0.0053		1	0.0053	0.0053		89
16112	716	0		1	0	0		89
16113	710	33.22047619	9.475731684	21	16.02	55.3	B	9,22,66,68,74,90
